Strain	Latitude	Longitude	Day	Month	Year	Source	Country	Province	City	TP2	Date	YearMonth	YearWeek
NorthernIreland/CAMC-94BEF7/2020	54.6089058	-6.6949229	16	7	2020	Cow_Farm	United Kingdom	Northern Ireland	0	1	2020-07-16	2020-07	2020-29
Sweden/20-08934/2020	55.7999992	13.6169996	14	7	2020	Cow_Farm	Sweden	Skane	0	1	2020-07-14	2020-07	2020-29
Luxembourg/LNS4847366/2020	49.889965	5.457335	13	7	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-07-13	2020-07	2020-29
NorthernIreland/QEUH-77DB9D/2020	54.6089058	-6.6949229	16	7	2020	Cow_Farm	United Kingdom	Northern Ireland	0	1	2020-07-16	2020-07	2020-29
Luxembourg/LNS2850585/2020	49.889965	5.457335	13	7	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-07-13	2020-07	2020-29
Switzerland/ZH-ETHZ-200064/2020	47.3670006	8.5500002	15	7	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-07-15	2020-07	2020-29
Switzerland/BL-ETHZ-200018/2020	47.501203	7.715625	14	7	2020	Cow_Farm	Switzerland	Basel-Land	0	1	2020-07-14	2020-07	2020-29
Russia/OMS-ORINFI-5286S/2020	54.9797592	73.4106369	13	7	2020	Cow_Farm	Russia	Omsk	Omsk	1	2020-07-13	2020-07	2020-29
Russia/CRIE4924360/2020	55.4961586	38.6231232	15	7	2020	Cow_Farm	Russia	Moscow Oblast	0	1	2020-07-15	2020-07	2020-29
Spain/CT-IBV-97009551/2020	41.7979813	1.528533	17	7	2020	Cow_Farm	Spain	Catalunya	L'Hospitalet de Llobregat	1	2020-07-17	2020-07	2020-29
Switzerland/AG-ETHZ-200040/2020	47.436517	8.144788	16	7	2020	Cow_Farm	Switzerland	Aargau	0	1	2020-07-16	2020-07	2020-29
Wales/PHWC-169918/2020	51.481308	-3.1804979	17	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-17	2020-07	2020-29
Switzerland/BL-ETHZ-200059/2020	47.501203	7.715625	14	7	2020	Cow_Farm	Switzerland	Basel-Land	0	1	2020-07-14	2020-07	2020-29
Spain/PV-IBV-98006710/2020	43.0430984	-2.6168649	13	7	2020	Cow_Farm	Spain	Basque Country	Tolosa	1	2020-07-13	2020-07	2020-29
NorthernIreland/QEUH-781BF0/2020	54.6089058	-6.6949229	16	7	2020	Cow_Farm	United Kingdom	Northern Ireland	0	1	2020-07-16	2020-07	2020-29
Switzerland/AG-ETHZ-210058/2020	47.436517	8.144788	19	7	2020	Cow_Farm	Switzerland	Aargau	0	1	2020-07-19	2020-07	2020-29
mink/Netherlands/NB-EMC-23-4/2020	51.5611725	5.1849928	14	7	2020	Cow_Farm	Netherlands	North Brabant	0	1	2020-07-14	2020-07	2020-29
Spain/PV-IBV-98006720/2020	43.0430984	-2.6168649	15	7	2020	Cow_Farm	Spain	Basque Country	Eibar	1	2020-07-15	2020-07	2020-29
Switzerland/ZH-ETHZ-200033/2020	47.3670006	8.5500002	15	7	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-07-15	2020-07	2020-29
Spain/PV-IBV-98006726/2020	43.0430984	-2.6168649	16	7	2020	Cow_Farm	Spain	Basque Country	Zarauz	1	2020-07-16	2020-07	2020-29
NorthernIreland/QEUH-79CA40/2020	54.6089058	-6.6949229	15	7	2020	Cow_Farm	United Kingdom	Northern Ireland	0	1	2020-07-15	2020-07	2020-29
Luxembourg/LNS6959492/2020	49.889965	5.457335	16	7	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-07-16	2020-07	2020-29
Switzerland/ZH-ETHZ-200019/2020	47.3670006	8.5500002	14	7	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-07-14	2020-07	2020-29
Scotland/QEUH-7B166F/2020	55.9501953	-3.1875629	19	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-19	2020-07	2020-29
Spain/RI-IBV-99010941/2020	42.2748337	-2.517031	17	7	2020	Cow_Farm	Spain	La Rioja	Logrono	1	2020-07-17	2020-07	2020-29
Wales/PHWC-16968A/2020	51.481308	-3.1804979	17	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-17	2020-07	2020-29
Montenegro/ChVir-1794332002/2020	-33.6039925	-70.626915	17	7	2020	Cow_Farm	Montenegro	0	0	1	2020-07-17	2020-07	2020-29
Russia/OMS-ORINFI-6240S/2020	54.9797592	73.4106369	15	7	2020	Cow_Farm	Russia	Omsk	Azovo	1	2020-07-15	2020-07	2020-29
Spain/CT-IBV-97009559/2020	41.7979813	1.528533	19	7	2020	Cow_Farm	Spain	Catalunya	Santa Coloma de Gramenet	1	2020-07-19	2020-07	2020-29
Netherlands/NB-EMC-459/2020	51.5611725	5.1849928	19	7	2020	Cow_Farm	Netherlands	North Brabant	0	1	2020-07-19	2020-07	2020-29
Wales/PHWC-1698EE/2020	51.481308	-3.1804979	19	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-19	2020-07	2020-29
Wales/PHWC-169796/2020	51.481308	-3.1804979	14	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-14	2020-07	2020-29
Switzerland/GE-ETHZ-200042/2020	46.2038116	6.1399651	16	7	2020	Cow_Farm	Switzerland	Geneva	0	1	2020-07-16	2020-07	2020-29
Scotland/QEUH-94384C/2020	55.9501953	-3.1875629	13	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-13	2020-07	2020-29
Scotland/QEUH-7B3919/2020	55.9501953	-3.1875629	19	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-19	2020-07	2020-29
Spain/CT-HUVH-56099/2020	41.7979813	1.528533	14	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-14	2020-07	2020-29
Spain/PV-IBV-98006736/2020	43.0430984	-2.6168649	16	7	2020	Cow_Farm	Spain	Basque Country	Mendaro	1	2020-07-16	2020-07	2020-29
Russia/MOS-CRIE-5047186-2/2020	55.4961586	38.6231232	16	7	2020	Cow_Farm	Russia	Moscow Oblast	0	1	2020-07-16	2020-07	2020-29
Scotland/CVR3956/2020	55.9501953	-3.1875629	13	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-13	2020-07	2020-29
Spain/PV-IBV-98006734/2020	43.0430984	-2.6168649	16	7	2020	Cow_Farm	Spain	Basque Country	Zarauz	1	2020-07-16	2020-07	2020-29
Switzerland/BS-42356724/2020	47.5648575	7.6152802	17	7	2020	Cow_Farm	Switzerland	Basel-Stadt	0	1	2020-07-17	2020-07	2020-29
Romania/RO_IOCN38/2020	47.6409378	26.2464447	19	7	2020	Cow_Farm	Romania	Suceava	0	1	2020-07-19	2020-07	2020-29
Spain/CT-HUVH-17304/2020	41.7979813	1.528533	17	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-17	2020-07	2020-29
Scotland/QEUH-7B18C3/2020	55.9501953	-3.1875629	19	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-19	2020-07	2020-29
Norway/2881/2020	55.8761482	12.3121624	13	7	2020	Cow_Farm	Norway	0	0	1	2020-07-13	2020-07	2020-29
Serbia/KV08-15-07/2020	57.2061653	9.6702251	14	7	2020	Cow_Farm	Serbia	0	0	1	2020-07-14	2020-07	2020-29
Russia/CRIE5047165/2020	55.4961586	38.6231232	16	7	2020	Cow_Farm	Russia	Moscow Oblast	0	1	2020-07-16	2020-07	2020-29
Russia/MOS-CRIE-4906308/2020	55.4961586	38.6231232	15	7	2020	Cow_Farm	Russia	Moscow Oblast	0	1	2020-07-15	2020-07	2020-29
Germany/SH-ChVir8194/2020	54.5149651	9.5667725	19	7	2020	Cow_Farm	Germany	Schleswig-Holstein	0	1	2020-07-19	2020-07	2020-29
Switzerland/BE-ETHZ-200063/2020	46.9480019	7.4481311	15	7	2020	Cow_Farm	Switzerland	Bern	0	1	2020-07-15	2020-07	2020-29
Russia/OMS-ORINFI-5762S/2020	54.9797592	73.4106369	13	7	2020	Cow_Farm	Russia	Omsk	Moskalenki	1	2020-07-13	2020-07	2020-29
Russia/CRIE4990266/2020	55.4961586	38.6231232	16	7	2020	Cow_Farm	Russia	Moscow Oblast	0	1	2020-07-16	2020-07	2020-29
Spain/CT-HUVH-23886/2020	41.7979813	1.528533	14	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-14	2020-07	2020-29
Serbia/Sabac-001701607/2020	44.7569618	19.6940918	15	7	2020	Cow_Farm	Serbia	Sabac	0	1	2020-07-15	2020-07	2020-29
Sweden/20-08949/2020	59.3327866	18.0644875	16	7	2020	Cow_Farm	Sweden	Stockholm	0	1	2020-07-16	2020-07	2020-29
Spain/CT-HUVH-91209/2020	41.7979813	1.528533	19	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-19	2020-07	2020-29
Wales/PHWC-169022/2020	51.481308	-3.1804979	13	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-13	2020-07	2020-29
Switzerland/BL-ETHZ-210050/2020	47.501203	7.715625	19	7	2020	Cow_Farm	Switzerland	Basel-Land	0	1	2020-07-19	2020-07	2020-29
Switzerland/GE-ETHZ-200011/2020	46.2038116	6.1399651	13	7	2020	Cow_Farm	Switzerland	Geneva	0	1	2020-07-13	2020-07	2020-29
Switzerland/UR-ETHZ-200013/2020	46.796776	8.629573	13	7	2020	Cow_Farm	Switzerland	Uri	0	1	2020-07-13	2020-07	2020-29
Russia/CRIE5049919/2020	55.4961586	38.6231232	17	7	2020	Cow_Farm	Russia	Moscow Oblast	0	1	2020-07-17	2020-07	2020-29
Switzerland/ZH-ETHZ-210057/2020	47.3670006	8.5500002	19	7	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-07-19	2020-07	2020-29
NorthernIreland/QEUH-762B13/2020	54.6089058	-6.6949229	17	7	2020	Cow_Farm	United Kingdom	Northern Ireland	0	1	2020-07-17	2020-07	2020-29
Montenegro/ChVir-1793232002/2020	-33.6039925	-70.626915	17	7	2020	Cow_Farm	Montenegro	0	0	1	2020-07-17	2020-07	2020-29
Russia/CRIE5021376/2020	55.4961586	38.6231232	16	7	2020	Cow_Farm	Russia	Moscow Oblast	0	1	2020-07-16	2020-07	2020-29
Italy/APU-IZSPB-159APT/2020	40.928005	16.743171	18	7	2020	Cow_Farm	Italy	Apulia	Brindisi	1	2020-07-18	2020-07	2020-29
Switzerland/BS-42351014/2020	47.5648575	7.6152802	13	7	2020	Cow_Farm	Switzerland	Basel-Stadt	0	1	2020-07-13	2020-07	2020-29
Switzerland/ZH-ETHZ-210031/2020	47.3670006	8.5500002	22	7	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-07-22	2020-07	2020-30
Wales/CAMC-94771E/2020	51.481308	-3.1804979	22	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-22	2020-07	2020-30
Italy/ABR-IZSGC-TE101729/2020	42.2274933	13.8549938	24	7	2020	Cow_Farm	Italy	Abruzzo	0	1	2020-07-24	2020-07	2020-30
Serbia/C16084/2020	55.8761482	12.3121624	26	7	2020	Cow_Farm	Serbia	0	0	1	2020-07-26	2020-07	2020-30
Iceland/4519/2020	64.1472092	-21.9424	26	7	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-07-26	2020-07	2020-30
Scotland/QEUH-87E8EF/2020	55.9501953	-3.1875629	26	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-26	2020-07	2020-30
Luxembourg/LNS6380996/2020	49.889965	5.457335	25	7	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-07-25	2020-07	2020-30
Switzerland/BL-ETHZ-220001/2020	47.501203	7.715625	24	7	2020	Cow_Farm	Switzerland	Basel-Land	0	1	2020-07-24	2020-07	2020-30
Switzerland/AG-ETHZ-210015/2020	47.436517	8.144788	20	7	2020	Cow_Farm	Switzerland	Aargau	0	1	2020-07-20	2020-07	2020-30
Germany/SH-ChVir8311/2020	54.5149651	9.5667725	23	7	2020	Cow_Farm	Germany	Schleswig-Holstein	0	1	2020-07-23	2020-07	2020-30
Latvia/096/2020	50.0746613	-85.828743	23	7	2020	Cow_Farm	Latvia	0	0	1	2020-07-23	2020-07	2020-30
Serbia/Leskovac-000932407/2020	42.9964027	21.9428539	23	7	2020	Cow_Farm	Serbia	Leskovac	0	1	2020-07-23	2020-07	2020-30
Serbia/Leskovac-000632407/2020	42.9964027	21.9428539	23	7	2020	Cow_Farm	Serbia	Leskovac	0	1	2020-07-23	2020-07	2020-30
Spain/CT-HUVH-09657/2020	41.7979813	1.528533	24	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-24	2020-07	2020-30
Switzerland/BE-ETHZ-210066/2020	46.9480019	7.4481311	21	7	2020	Cow_Farm	Switzerland	Bern	0	1	2020-07-21	2020-07	2020-30
NorthernIreland/QEUH-7C6B77/2020	54.6089058	-6.6949229	23	7	2020	Cow_Farm	United Kingdom	Northern Ireland	0	1	2020-07-23	2020-07	2020-30
Scotland/QEUH-7C5AB7/2020	55.9501953	-3.1875629	23	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-23	2020-07	2020-30
Serbia/Kraljevo-02092507/2020	43.7330017	20.6669998	24	7	2020	Cow_Farm	Serbia	Ra<U+009A>ka District	Kraljevo	1	2020-07-24	2020-07	2020-30
Wales/PHWC-169936/2020	51.481308	-3.1804979	23	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-23	2020-07	2020-30
Spain/CT-HUVH-66047/2020	41.7979813	1.528533	20	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-20	2020-07	2020-30
Latvia/081/2020	50.0746613	-85.828743	20	7	2020	Cow_Farm	Latvia	0	0	1	2020-07-20	2020-07	2020-30
Lithuania/MR-LUHS-Eilnr172/2020	55.3006897	22.4481373	21	7	2020	Cow_Farm	Lithuania	Taurages Apskritis	0	1	2020-07-21	2020-07	2020-30
Wales/PHWC-169848/2020	51.481308	-3.1804979	25	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-25	2020-07	2020-30
Russia/OMS-ORINFI-7593S/2020	54.9797592	73.4106369	20	7	2020	Cow_Farm	Russia	Omsk	Omsk	1	2020-07-20	2020-07	2020-30
Netherlands/ZH-EMC-344/2020	51.9377823	4.462554	20	7	2020	Cow_Farm	Netherlands	South Holland	0	1	2020-07-20	2020-07	2020-30
Ireland/KE-NVRL-71IRL74566/2020	53.1598282	-6.908998	22	7	2020	Cow_Farm	Ireland	Kildare	0	1	2020-07-22	2020-07	2020-30
Spain/CT-HUVH-02946/2020	41.7979813	1.528533	21	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-21	2020-07	2020-30
Romania/RO_IOCN51/2020	47.6409378	26.2464447	24	7	2020	Cow_Farm	Romania	Suceava	0	1	2020-07-24	2020-07	2020-30
Russia/ROS-Cento-37159082/2020	47.2230377	39.7213745	22	7	2020	Cow_Farm	Russia	Rostov	Rostov-On-Don	1	2020-07-22	2020-07	2020-30
Netherlands/ZH-EMC-395/2020	51.9377823	4.462554	26	7	2020	Cow_Farm	Netherlands	South Holland	0	1	2020-07-26	2020-07	2020-30
Russia/ROS-Cento-38237649/2020	47.2230377	39.7213745	22	7	2020	Cow_Farm	Russia	Rostov	Rostov-On-Don	1	2020-07-22	2020-07	2020-30
Wales/QEUH-941161/2020	51.481308	-3.1804979	26	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-26	2020-07	2020-30
Italy/ABR-IZSGC-TE101576/2020	42.2274933	13.8549938	24	7	2020	Cow_Farm	Italy	Abruzzo	0	1	2020-07-24	2020-07	2020-30
Serbia/C15983/2020	56.2487679	9.3879137	25	7	2020	Cow_Farm	Serbia	0	0	1	2020-07-25	2020-07	2020-30
Wales/PHWC-1698B1/2020	51.481308	-3.1804979	25	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-25	2020-07	2020-30
Scotland/QEUH-7C6290/2020	55.9501953	-3.1875629	23	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-23	2020-07	2020-30
Italy/ABR-IZSGC-TE101570/2020	42.2274933	13.8549938	24	7	2020	Cow_Farm	Italy	Abruzzo	0	1	2020-07-24	2020-07	2020-30
Wales/QEUH-8ADF3D/2020	51.481308	-3.1804979	23	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-23	2020-07	2020-30
Spain/CT-HUVH-81303/2020	41.7979813	1.528533	20	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-20	2020-07	2020-30
Ireland/D-NVRL-71IRL86828/2020	53.3440971	-6.2674861	25	7	2020	Cow_Farm	Ireland	Dublin	0	1	2020-07-25	2020-07	2020-30
Norway/2983/2020	59.9138222	10.7387409	24	7	2020	Cow_Farm	Norway	Oslo	0	1	2020-07-24	2020-07	2020-30
Wales/MILK-9775C0/2020	51.481308	-3.1804979	24	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-24	2020-07	2020-30
Luxembourg/LNS2205106/2020	49.889965	5.457335	23	7	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-07-23	2020-07	2020-30
Iceland/4815/2020	64.1472092	-21.9424	26	7	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-07-26	2020-07	2020-30
Iceland/6537/2020	64.1472092	-21.9424	22	7	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-07-22	2020-07	2020-30
Luxembourg/LNS7615322/2020	49.889965	5.457335	24	7	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-07-24	2020-07	2020-30
Switzerland/BE-ETHZ-220059/2020	46.9480019	7.4481311	25	7	2020	Cow_Farm	Switzerland	Bern	0	1	2020-07-25	2020-07	2020-30
Netherlands/ZH-EMC-348/2020	51.9377823	4.462554	20	7	2020	Cow_Farm	Netherlands	South Holland	0	1	2020-07-20	2020-07	2020-30
Ireland/D-NVRL-71IRL85733/2020	53.3440971	-6.2674861	20	7	2020	Cow_Farm	Ireland	Dublin	0	1	2020-07-20	2020-07	2020-30
Switzerland/GR-ETHZ-210083/2020	46.65147	9.780256	23	7	2020	Cow_Farm	Switzerland	Graub<fc>nden	0	1	2020-07-23	2020-07	2020-30
Wales/PHWC-1699BE/2020	51.481308	-3.1804979	23	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-23	2020-07	2020-30
Switzerland/ZH-ETHZ-210023/2020	47.3670006	8.5500002	21	7	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-07-21	2020-07	2020-30
Iceland/4812/2020	64.1472092	-21.9424	25	7	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-07-25	2020-07	2020-30
Scotland/QEUH-7B57D1/2020	55.9501953	-3.1875629	24	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-24	2020-07	2020-30
Switzerland/VD-ETHZ-220066/2020	46.657185	6.505449	25	7	2020	Cow_Farm	Switzerland	Vaud	0	1	2020-07-25	2020-07	2020-30
Netherlands/NB-EMC-462/2020	51.5611725	5.1849928	23	7	2020	Cow_Farm	Netherlands	North Brabant	0	1	2020-07-23	2020-07	2020-30
Netherlands/ZH-EMC-401/2020	51.9377823	4.462554	23	7	2020	Cow_Farm	Netherlands	South Holland	0	1	2020-07-23	2020-07	2020-30
Wales/PHWC-16971E/2020	51.481308	-3.1804979	20	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-20	2020-07	2020-30
Switzerland/BE-42360651/2020	46.9480019	7.4481311	20	7	2020	Cow_Farm	Switzerland	Bern	0	1	2020-07-20	2020-07	2020-30
NorthMacedonia/7813/2020	41.877227	22.439008	20	7	2020	Cow_Farm	North Macedonia	Eastern Region	Shtip	1	2020-07-20	2020-07	2020-30
Gibraltar/203160594/2020	36.131168	-5.347292	22	7	2020	Cow_Farm	United Kingdom	Gibraltar	Gibraltar	1	2020-07-22	2020-07	2020-30
Luxembourg/LNS9982064/2020	49.889965	5.457335	25	7	2020	Cow_Farm	Luxembourg	Luxembourg	0	1	2020-07-25	2020-07	2020-30
Germany/SH-ChVir8319/2020	54.5149651	9.5667725	26	7	2020	Cow_Farm	Germany	Schleswig-Holstein	0	1	2020-07-26	2020-07	2020-30
Switzerland/BL-ETHZ-220067/2020	47.501203	7.715625	26	7	2020	Cow_Farm	Switzerland	Basel-Land	0	1	2020-07-26	2020-07	2020-30
Ireland/D-NVRL-71IRL74709/2020	53.3440971	-6.2674861	23	7	2020	Cow_Farm	Ireland	Dublin	0	1	2020-07-23	2020-07	2020-30
Russia/SVE-RII-MH221S/2020	58.5865784	61.5301437	25	7	2020	Cow_Farm	Russia	Sverdlovsk	Sredneuralsk	1	2020-07-25	2020-07	2020-30
NorthernIreland/QEUH-7C69D7/2020	54.6089058	-6.6949229	23	7	2020	Cow_Farm	United Kingdom	Northern Ireland	0	1	2020-07-23	2020-07	2020-30
Wales/PHWC-169884/2020	51.481308	-3.1804979	20	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-20	2020-07	2020-30
Switzerland/BE-ETHZ-210038/2020	46.9480019	7.4481311	23	7	2020	Cow_Farm	Switzerland	Bern	0	1	2020-07-23	2020-07	2020-30
Latvia/094/2020	50.0746613	-85.828743	21	7	2020	Cow_Farm	Latvia	0	0	1	2020-07-21	2020-07	2020-30
Russia/ROS-Cento-37463019/2020	47.2230377	39.7213745	22	7	2020	Cow_Farm	Russia	Rostov	Rostov-On-Don	1	2020-07-22	2020-07	2020-30
NorthernIreland/QEUH-8AB3D9/2020	54.6089058	-6.6949229	24	7	2020	Cow_Farm	United Kingdom	Northern Ireland	0	1	2020-07-24	2020-07	2020-30
Switzerland/BL-ETHZ-210071/2020	47.501203	7.715625	22	7	2020	Cow_Farm	Switzerland	Basel-Land	0	1	2020-07-22	2020-07	2020-30
Scotland/QEUH-7AC3BB/2020	55.9501953	-3.1875629	20	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-20	2020-07	2020-30
Latvia/090/2020	50.0746613	-85.828743	22	7	2020	Cow_Farm	Latvia	0	0	1	2020-07-22	2020-07	2020-30
Netherlands/NB-EMC-461/2020	51.5611725	5.1849928	21	7	2020	Cow_Farm	Netherlands	North Brabant	0	1	2020-07-21	2020-07	2020-30
Iceland/6535/2020	64.1472092	-21.9424	22	7	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-07-22	2020-07	2020-30
Norway/2968/2020	60.058649	9.669657	24	7	2020	Cow_Farm	Norway	Viken	0	1	2020-07-24	2020-07	2020-30
Russia/ROS-Cento-34968130/2020	47.2230377	39.7213745	22	7	2020	Cow_Farm	Russia	Rostov	Rostov-On-Don	1	2020-07-22	2020-07	2020-30
Switzerland/ZH-ETHZ-210011/2020	47.3670006	8.5500002	20	7	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-07-20	2020-07	2020-30
Ireland/D-NVRL-71IRL79659/2020	53.3440971	-6.2674861	23	7	2020	Cow_Farm	Ireland	Dublin	0	1	2020-07-23	2020-07	2020-30
Norway/2969/2020	59.9138222	10.7387409	24	7	2020	Cow_Farm	Norway	Oslo	0	1	2020-07-24	2020-07	2020-30
NorthernIreland/QEUH-8A8855/2020	54.6089058	-6.6949229	24	7	2020	Cow_Farm	United Kingdom	Northern Ireland	0	1	2020-07-24	2020-07	2020-30
Iceland/4813/2020	64.1472092	-21.9424	26	7	2020	Cow_Farm	Iceland	Reykjavik	0	1	2020-07-26	2020-07	2020-30
Serbia/C16024/2020	55.8761482	12.3121624	25	7	2020	Cow_Farm	Serbia	0	0	1	2020-07-25	2020-07	2020-30
Ireland/KE-NVRL-71IRL67942/2020	53.1598282	-6.908998	21	7	2020	Cow_Farm	Ireland	Kildare	0	1	2020-07-21	2020-07	2020-30
Switzerland/SG-ETHZ-220042/2020	47.421621	9.377789	30	7	2020	Cow_Farm	Switzerland	Sankt Gallen	0	1	2020-07-30	2020-07	2020-31
Wales/PHWC-169ABB/2020	51.481308	-3.1804979	29	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-29	2020-07	2020-31
Spain/CT-HUVH-73850/2020	41.7979813	1.528533	31	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-31	2020-07	2020-31
Wales/PHWC-169A06/2020	51.481308	-3.1804979	29	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-29	2020-07	2020-31
mink/Netherlands/NB-EMC-26-2/2020	51.5611725	5.1849928	29	7	2020	Cow_Farm	Netherlands	North Brabant	0	1	2020-07-29	2020-07	2020-31
Wales/PHWC-169A24/2020	51.481308	-3.1804979	30	7	2020	Cow_Farm	United Kingdom	Wales	0	1	2020-07-30	2020-07	2020-31
Spain/CT-IBV-99009874/2020	41.7979813	1.528533	2	8	2020	Cow_Farm	Spain	Catalunya	Badalona	1	2020-08-02	2020-08	2020-31
Spain/NC-IBV-97020603/2020	42.6680717	-1.646924	1	8	2020	Cow_Farm	Spain	Navarra	Pamplona	1	2020-08-01	2020-08	2020-31
Netherlands/ZH-EMC-378/2020	51.9377823	4.462554	2	8	2020	Cow_Farm	Netherlands	South Holland	0	1	2020-08-02	2020-08	2020-31
Spain/MD-IBV-99007125/2020	40.4166908	-3.700346	31	7	2020	Cow_Farm	Spain	Madrid	Madrid	1	2020-07-31	2020-07	2020-31
Spain/NC-IBV-97020600/2020	42.6680717	-1.646924	30	7	2020	Cow_Farm	Spain	Navarra	Zizur Mayor	1	2020-07-30	2020-07	2020-31
Scotland/EDB7079/2020	55.9501953	-3.1875629	2	8	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-08-02	2020-08	2020-31
Scotland/QEUH-89DD18/2020	55.9501953	-3.1875629	28	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-28	2020-07	2020-31
Ireland/KE-NVRL-71IRL96380/2020	53.1598282	-6.908998	1	8	2020	Cow_Farm	Ireland	Kildare	0	1	2020-08-01	2020-08	2020-31
Netherlands/ZE-RIVM-10355/2020	51.5613708	3.897608	30	7	2020	Cow_Farm	Netherlands	Zeeland	0	1	2020-07-30	2020-07	2020-31
Switzerland/ZH-ETHZ-220023/2020	47.3670006	8.5500002	28	7	2020	Cow_Farm	Switzerland	Z<fc>rich	0	1	2020-07-28	2020-07	2020-31
Scotland/QEUH-941116/2020	55.9501953	-3.1875629	29	7	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-07-29	2020-07	2020-31
Norway/3573/2020	69.8240051	23.5117283	31	7	2020	Cow_Farm	Norway	Troms Og Finnmark	0	1	2020-07-31	2020-07	2020-31
Spain/CT-HUVH-84939/2020	41.7979813	1.528533	27	7	2020	Cow_Farm	Spain	Catalunya	0	1	2020-07-27	2020-07	2020-31
Turkey/DEN-PAU07/2020	37.7786865	29.061657	27	7	2020	Cow_Farm	Turkey	Denizli	0	1	2020-07-27	2020-07	2020-31
Scotland/QEUH-9439A3/2020	55.9501953	-3.1875629	1	8	2020	Cow_Farm	United Kingdom	Scotland	0	1	2020-08-01	2020-08	2020-31
Serbia/C17708/2020	55.8761482	12.3121624	1	8	2020	Cow_Farm	Serbia	0	0	1	2020-08-01	2020-08	2020-31
Spain/IB-IBV-99010819/2020	39.6133423	2.9568491	1	8	2020	Cow_Farm	Spain	Balear Islands	Palma de Mallorca	1	2020-08-01	2020-08	2020-31
NorthMacedonia/8817/2020	41.339762	20.729096	29	7	2020	Cow_Farm	North Macedonia	Southwestern Region	Struga	1	2020-07-29	2020-07	2020-31
Russia/NVS-RII-MH1137S/2020	55.0499992	82.9499969	30	7	2020	Cow_Farm	Russia	Novosibirsk	Novosibirsk	1	2020-07-30	2020-07	2020-31
Norway/2975/2020	60.058649	9.669657	1	8	2020	Cow_Farm	Norway	Viken	0	1	2020-08-01	2020-08	2020-31
